,index,UTC timestamp,Annee,Date/Heure,Dir. du vent (10s deg),Dir. du vent Indicateur,Heure,Hmdx,Hmdx Indicateur,Hum,Hum. rel. Indicateur,Jour,Mois,Temp Indicateur,Temps,Vit. du vent Indicateur,eolien,eolien ind,point de rosee,point de rosee ind,pression,pression ind,qualite donnee,temp,vent,visi,visi ind,wday,ferie,averses,neige,pluie,fort,modere,verglas,bruine,poudrerie,brouillard,nuageux,orage,degage,precip,brr,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,LV,MMJ,SD,total
67,36984,1533322800,2018,2018-08-03 19:00,15.0,0.0,19,34.0,0.0,72.0,0.0,3,8,0.0,Nuageux,0.0,0.0,0.0,"20,6",0.0,101.4,0.0,0,25.8,15.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4132.0
68,37536,1533326400,2018,2018-08-03 20:00,14.0,0.0,20,33.0,0.0,77.0,0.0,3,8,0.0,0,0.0,0.0,0.0,"20,8",0.0,101.43,0.0,0,25.1,14.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3345.0
69,38088,1533330000,2018,2018-08-03 21:00,15.0,0.0,21,33.0,0.0,80.0,0.0,3,8,0.0,0,0.0,0.0,0.0,"20,8",0.0,101.44,0.0,0,24.5,10.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2975.0
70,38640,1533333600,2018,2018-08-03 22:00,13.0,0.0,22,32.0,0.0,82.0,0.0,3,8,0.0,Nuageux,0.0,0.0,0.0,"20,9",0.0,101.43,0.0,0,24.1,6.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2727.0
71,39192,1533337200,2018,2018-08-03 23:00,14.0,0.0,23,32.0,0.0,84.0,0.0,3,8,0.0,0,0.0,0.0,0.0,"21,0",0.0,101.42,0.0,0,23.8,9.0,24.1,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2692.0
72,39744,1533340800,2018,2018-08-04 00:00,14.0,0.0,0,32.0,0.0,87.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"21,0",0.0,101.38,0.0,0,23.2,6.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2077.0
73,40296,1533344400,2018,2018-08-04 01:00,15.0,0.0,1,31.0,0.0,88.0,0.0,4,8,0.0,Nuageux,0.0,0.0,0.0,"20,9",0.0,101.37,0.0,0,23.1,5.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1431.0
74,40848,1533348000,2018,2018-08-04 02:00,8.0,0.0,2,30.0,0.0,90.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"20,6",0.0,101.33,0.0,0,22.3,3.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1168.0
75,41400,1533351600,2018,2018-08-04 03:00,10.0,0.0,3,30.0,0.0,92.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"20,6",0.0,101.33,0.0,0,22.0,4.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,988.0
76,41952,1533355200,2018,2018-08-04 04:00,9.0,0.0,4,30.0,0.0,92.0,0.0,4,8,0.0,Nuageux,0.0,0.0,0.0,"20,6",0.0,101.34,0.0,0,21.9,5.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,505.0
77,42504,1533358800,2018,2018-08-04 05:00,10.0,0.0,5,31.0,0.0,93.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"21,1",0.0,101.35,0.0,0,22.3,9.0,16.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,282.0
78,43056,1533362400,2018,2018-08-04 06:00,14.0,0.0,6,31.0,0.0,94.0,0.0,4,8,0.0,Brouillard,0.0,0.0,0.0,"21,2",0.0,101.38,0.0,0,22.2,8.0,8.1,0.0,5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,312.0
79,43608,1533366000,2018,2018-08-04 07:00,13.0,0.0,7,30.0,0.0,95.0,0.0,4,8,0.0,Brouillard,0.0,0.0,0.0,"21,1",0.0,101.4,0.0,0,21.9,6.0,4.8,0.0,5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,544.0
80,44160,1533369600,2018,2018-08-04 08:00,36.0,0.0,8,31.0,0.0,90.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"21,1",0.0,101.45,0.0,0,22.9,2.0,11.3,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1057.0
81,44712,1533373200,2018,2018-08-04 09:00,17.0,0.0,9,34.0,0.0,85.0,0.0,4,8,0.0,Averses de pluie,0.0,0.0,0.0,"21,8",0.0,101.4,0.0,0,24.4,8.0,12.9,0.0,5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1786.0
82,45264,1533376800,2018,2018-08-04 10:00,20.0,0.0,10,33.0,0.0,84.0,0.0,4,8,0.0,Nuageux,0.0,0.0,0.0,"21,2",0.0,101.43,0.0,0,24.1,9.0,16.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2560.0
83,45816,1533380400,2018,2018-08-04 11:00,31.0,0.0,11,29.0,0.0,90.0,0.0,4,8,0.0,"Orages,Averses de pluie",0.0,0.0,0.0,"19,9",0.0,101.41,0.0,0,21.6,9.0,16.1,0.0,5,0.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2916.0
84,46368,1533384000,2018,2018-08-04 12:00,1.0,0.0,12,27.0,0.0,89.0,0.0,4,8,0.0,Averses de pluie,0.0,0.0,0.0,"18,7",0.0,101.39,0.0,0,20.6,8.0,24.1,0.0,5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1855.0
85,46920,1533387600,2018,2018-08-04 13:00,17.0,0.0,13,30.0,0.0,87.0,0.0,4,8,0.0,Généralement nuageux,0.0,0.0,0.0,"20,2",0.0,101.43,0.0,0,22.5,16.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1480.0
86,47472,1533391200,2018,2018-08-04 14:00,16.0,0.0,14,31.0,0.0,81.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"20,3",0.0,101.38,0.0,0,23.6,7.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2955.0
87,48024,1533394800,2018,2018-08-04 15:00,25.0,0.0,15,33.0,0.0,74.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"20,3",0.0,101.34,0.0,0,25.3,11.0,48.3,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3811.0
88,48576,1533398400,2018,2018-08-04 16:00,23.0,0.0,16,32.0,0.0,64.0,0.0,4,8,0.0,Généralement nuageux,0.0,0.0,0.0,"18,5",0.0,101.28,0.0,0,25.8,6.0,48.3,0.0,5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4140.0
89,49128,1533402000,2018,2018-08-04 17:00,25.0,0.0,17,32.0,0.0,63.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"18,5",0.0,101.28,0.0,0,26.1,5.0,48.3,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4216.0
90,49680,1533405600,2018,2018-08-04 18:00,14.0,0.0,18,32.0,0.0,62.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"18,0",0.0,101.32,0.0,0,25.7,5.0,48.3,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3972.0
91,50232,1533409200,2018,2018-08-04 19:00,18.0,0.0,19,30.0,0.0,64.0,0.0,4,8,0.0,Généralement dégagé,0.0,0.0,0.0,"17,5",0.0,101.3,0.0,0,24.8,9.0,48.3,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3649.0
92,50784,1533412800,2018,2018-08-04 20:00,14.0,0.0,20,31.0,0.0,72.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"18,9",0.0,101.31,0.0,0,24.1,10.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3331.0
93,51336,1533416400,2018,2018-08-04 21:00,14.0,0.0,21,30.0,0.0,81.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"19,6",0.0,101.33,0.0,0,23.0,13.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2865.0
94,51888,1533420000,2018,2018-08-04 22:00,13.0,0.0,22,29.0,0.0,86.0,0.0,4,8,0.0,Dégagé,0.0,0.0,0.0,"19,7",0.0,101.34,0.0,0,22.1,8.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2605.0
95,52440,1533423600,2018,2018-08-04 23:00,14.0,0.0,23,29.0,0.0,89.0,0.0,4,8,0.0,0,0.0,0.0,0.0,"19,9",0.0,101.34,0.0,0,21.8,7.0,24.1,0.0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2429.0
96,52992,1533427200,2018,2018-08-05 00:00,17.0,0.0,0,29.0,0.0,91.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,8",0.0,101.31,0.0,0,21.3,10.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2219.0
97,53544,1533430800,2018,2018-08-05 01:00,16.0,0.0,1,29.0,0.0,92.0,0.0,5,8,0.0,Dégagé,0.0,0.0,0.0,"19,8",0.0,101.3,0.0,0,21.2,8.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1773.0
98,54096,1533434400,2018,2018-08-05 02:00,15.0,0.0,2,29.0,0.0,89.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,6",0.0,101.34,0.0,0,21.4,6.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1157.0
99,54648,1533438000,2018,2018-08-05 03:00,19.0,0.0,3,28.0,0.0,90.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,5",0.0,101.38,0.0,0,21.2,4.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1179.0
100,55200,1533441600,2018,2018-08-05 04:00,24.0,0.0,4,28.0,0.0,94.0,0.0,5,8,0.0,Dégagé,0.0,0.0,0.0,"19,5",0.0,101.42,0.0,0,20.6,4.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,488.0
101,55752,1533445200,2018,2018-08-05 05:00,26.0,0.0,5,27.0,0.0,93.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,3",0.0,101.49,0.0,0,20.4,7.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,279.0
102,56304,1533448800,2018,2018-08-05 06:00,26.0,0.0,6,29.0,0.0,89.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,8",0.0,101.52,0.0,0,21.7,10.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,267.0
103,56856,1533452400,2018,2018-08-05 07:00,24.0,0.0,7,30.0,0.0,88.0,0.0,5,8,0.0,Généralement dégagé,0.0,0.0,0.0,"20,4",0.0,101.57,0.0,0,22.4,9.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,486.0
104,57408,1533456000,2018,2018-08-05 08:00,21.0,0.0,8,32.0,0.0,84.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"20,8",0.0,101.55,0.0,0,23.7,14.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,894.0
105,57960,1533459600,2018,2018-08-05 09:00,21.0,0.0,9,33.0,0.0,84.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"21,1",0.0,101.53,0.0,0,24.1,13.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1646.0
106,58512,1533463200,2018,2018-08-05 10:00,22.0,0.0,10,35.0,0.0,76.0,0.0,5,8,0.0,Généralement nuageux,0.0,0.0,0.0,"21,7",0.0,101.5,0.0,0,26.1,11.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2405.0
107,59064,1533466800,2018,2018-08-05 11:00,23.0,0.0,11,36.0,0.0,70.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"21,3",0.0,101.44,0.0,0,27.1,14.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3314.0
108,59616,1533470400,2018,2018-08-05 12:00,20.0,0.0,12,37.0,0.0,57.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"20,1",0.0,101.42,0.0,0,29.2,17.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3837.0
109,60168,1533474000,2018,2018-08-05 13:00,20.0,0.0,13,38.0,0.0,57.0,0.0,5,8,0.0,Généralement nuageux,0.0,0.0,0.0,"20,5",0.0,101.39,0.0,0,29.9,17.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4115.0
110,60720,1533477600,2018,2018-08-05 14:00,20.0,0.0,14,38.0,0.0,54.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,9",0.0,101.34,0.0,0,30.1,20.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4459.0
111,61272,1533481200,2018,2018-08-05 15:00,20.0,0.0,15,38.0,0.0,50.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,3",0.0,101.31,0.0,0,30.6,16.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4591.0
112,61824,1533484800,2018,2018-08-05 16:00,21.0,0.0,16,37.0,0.0,47.0,0.0,5,8,0.0,Généralement dégagé,0.0,0.0,0.0,"18,6",0.0,101.25,0.0,0,30.9,16.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4601.0
113,62376,1533488400,2018,2018-08-05 17:00,21.0,0.0,17,37.0,0.0,50.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"19,0",0.0,101.21,0.0,0,30.5,13.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4395.0
114,62928,1533492000,2018,2018-08-05 18:00,20.0,0.0,18,37.0,0.0,49.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"18,4",0.0,101.15,0.0,0,30.3,15.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4101.0
115,63480,1533495600,2018,2018-08-05 19:00,19.0,0.0,19,36.0,0.0,57.0,0.0,5,8,0.0,Généralement nuageux,0.0,0.0,0.0,"19,7",0.0,101.17,0.0,0,28.8,11.0,48.3,0.0,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3496.0
116,64032,1533499200,2018,2018-08-05 20:00,21.0,0.0,20,36.0,0.0,62.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"20,4",0.0,101.2,0.0,0,28.2,15.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2974.0
117,64584,1533502800,2018,2018-08-05 21:00,23.0,0.0,21,35.0,0.0,69.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"20,7",0.0,101.25,0.0,0,26.7,11.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2371.0
118,65136,1533506400,2018,2018-08-05 22:00,22.0,0.0,22,34.0,0.0,66.0,0.0,5,8,0.0,Dégagé,0.0,0.0,0.0,"19,7",0.0,101.23,0.0,0,26.5,14.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1980.0
119,65688,1533510000,2018,2018-08-05 23:00,21.0,0.0,23,33.0,0.0,73.0,0.0,5,8,0.0,0,0.0,0.0,0.0,"20,1",0.0,101.21,0.0,0,25.3,10.0,24.1,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1757.0
120,66240,1533513600,2018,2018-08-06 00:00,21.0,0.0,0,33.0,0.0,75.0,0.0,6,8,0.0,0,0.0,0.0,0.0,"20,2",0.0,101.16,0.0,0,24.9,10.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1135.0
121,66792,1533517200,2018,2018-08-06 01:00,23.0,0.0,1,32.0,0.0,77.0,0.0,6,8,0.0,Dégagé,0.0,0.0,0.0,"19,8",0.0,101.13,0.0,0,24.1,10.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,559.0
122,67344,1533520800,2018,2018-08-06 02:00,36.0,0.0,2,31.0,0.0,81.0,0.0,6,8,0.0,0,0.0,0.0,0.0,"19,8",0.0,101.14,0.0,0,23.1,3.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,417.0
123,67896,1533524400,2018,2018-08-06 03:00,24.0,0.0,3,29.0,0.0,82.0,0.0,6,8,0.0,0,0.0,0.0,0.0,"19,2",0.0,101.08,0.0,0,22.4,5.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,329.0
124,68448,1533528000,2018,2018-08-06 04:00,18.0,0.0,4,30.0,0.0,80.0,0.0,6,8,0.0,Généralement nuageux,0.0,0.0,0.0,"19,2",0.0,101.09,0.0,0,22.8,8.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,230.0
125,69000,1533531600,2018,2018-08-06 05:00,25.0,0.0,5,29.0,0.0,85.0,0.0,6,8,0.0,0,0.0,0.0,0.0,"19,4",0.0,101.14,0.0,0,21.9,5.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,298.0
126,69552,1533535200,2018,2018-08-06 06:00,22.0,0.0,6,32.0,0.0,80.0,0.0,6,8,0.0,0,0.0,0.0,0.0,"20,3",0.0,101.11,0.0,0,23.9,10.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,786.0
127,70104,1533538800,2018,2018-08-06 07:00,21.0,0.0,7,33.0,0.0,77.0,0.0,6,8,0.0,Généralement nuageux,0.0,0.0,0.0,"20,4",0.0,101.1,0.0,0,24.7,15.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2555.0
128,70656,1533542400,2018,2018-08-06 08:00,24.0,0.0,8,34.0,0.0,69.0,0.0,6,8,0.0,0,0.0,0.0,0.0,"20,5",0.0,101.12,0.0,0,26.4,15.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5892.0
129,71208,1533546000,2018,2018-08-06 09:00,20.0,0.0,9,36.0,0.0,68.0,0.0,6,8,0.0,0,0.0,0.0,0.0,"21,2",0.0,101.09,0.0,0,27.6,16.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3600.0
130,71760,1533549600,2018,2018-08-06 10:00,21.0,0.0,10,37.0,0.0,67.0,0.0,6,8,0.0,Généralement dégagé,0.0,0.0,0.0,"21,5",0.0,101.05,0.0,0,28.2,25.0,24.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1979.0
